prefecture_id,ordinance_designated_city_id,name,slug,jis_code,bounding_box
20,,木曽郡上松町,kisogunagematsumachi,20422,"137.53133200,35.70566300 137.80931700,35.82293400"
20,,木曽郡南木曽町,kisogunnagisomachi,20423,"137.50961300,35.50876400 137.72926700,35.69065700"
20,,木曽郡木祖村,kisogunkisomura,20425,"137.69617900,35.90355100 137.81570500,36.08668200"
20,,木曽郡王滝村,kisogunoutakimura,20429,"137.32500700,35.70876200 137.62653800,35.90649600"
20,,木曽郡大桑村,kisogunookuwamura,20430,"137.48554100,35.61289200 137.81751400,35.77929600"
20,,木曽郡木曽町,kisogunkisomachi,20432,"137.47624600,35.78870700 137.82866100,36.02680900"
20,,東筑摩郡麻績村,higashichikumagunomimura,20446,"137.97698700,36.41870500 138.08720300,36.49486500"
20,,東筑摩郡生坂村,higashichikumagunikusakamura,20448,"137.90539900,36.38149500 137.97695200,36.48987600"
20,,東筑摩郡山形村,higashichikumagunyamagatamura,20450,"137.81104400,36.13368200 137.90178000,36.19031100"
20,,東筑摩郡朝日村,higashichikumagunasahimura,20451,"137.75488700,36.05419600 137.89992600,36.14898800"
20,,東筑摩郡筑北村,higashichikumagunchikuhokumura,20452,"137.96061800,36.36767100 138.12177900,36.47513300"
20,,北安曇郡池田町,kitaadumigunikedamachi,20481,"137.86926300,36.36174400 137.93884500,36.47633400"
20,,北安曇郡松川村,kitaadumigummatsukawamura,20482,"137.75297500,36.37793900 137.87544900,36.45435200"
20,,北安曇郡白馬村,kitaadumigunhakubamura,20485,"137.75008600,36.61390900 137.94167200,36.76775300"
20,,北安曇郡小谷村,kitaadumigunotarimura,20486,"137.76487700,36.73071100 138.03290100,36.92011100"
20,,埴科郡坂城町,hanishinagunsakakimachi,20521,"138.12851800,36.41528800 138.25035900,36.50106400"
20,,上高井郡小布施町,kamitakaigunobusemachi,20541,"138.28234000,36.68196200 138.34855100,36.72495200"
20,,上高井郡高山村,kamitakaiguntakayamamura,20543,"138.33107200,36.60937900 138.53471100,36.70429100"
20,,下高井郡山ノ内町,shimotakaigunyamanouchimachi,20561,"138.38337600,36.66564000 138.64226000,36.82534900"
20,,下高井郡木島平村,shimotakaigunkijimadairamura,20562,"138.38412800,36.79311600 138.55663700,36.89520000"
20,,下高井郡野沢温泉村,shimotakaigunnozawaonsemmura,20563,"138.41777300,36.88175200 138.52120400,36.98477500"
20,,上水内郡信濃町,kamiminochigunshinanomachi,20583,"138.08877000,36.74713900 138.28038600,36.87075500"
20,,上水内郡小川村,kamiminochigunogawamura,20588,"137.90515700,36.59441900 138.01317100,36.67260700"
20,,上水内郡飯綱町,kamiminochiguniidunamachi,20590,"138.13358600,36.70912400 138.30437500,36.83733600"
20,,下水内郡栄村,shimominochigunsakaemura,20602,"138.48064100,36.72385800 138.69608400,37.02429000"
21,,岐阜市,gifushi,21201,"136.67839200,35.35138500 136.88618900,35.54314100"
21,,大垣市,oogakishi,21202,"136.37730700,35.21681000 136.69020800,35.41091500"
21,,高山市,takayamashi,21203,"136.75412900,35.89753400 137.65294100,36.39305600"
21,,多治見市,tajimishi,21204,"137.04523700,35.27028700 137.18656200,35.40309500"
21,,関市,se-kishi,21205,"136.66613700,35.42742000 137.10154900,35.81056600"
21,,中津川市,nakatsugawashi,21206,"137.32473400,35.35951800 137.63501200,35.80148300"
21,,美濃市,mino-shi,21207,"136.83845300,35.51040300 136.97907100,35.65244400"
21,,瑞浪市,mizunamishi,21208,"137.19115400,35.28773100 137.35117600,35.47483100"
21,,羽島市,hashimashi,21209,"136.65701600,35.24123100 136.75386600,35.35709000"
21,,恵那市,enashi,21210,"137.25057100,35.22332900 137.60407700,35.54757000"
21,,美濃加茂市,minokamoshi,21211,"136.95907000,35.42993200 137.08664700,35.55374100"
21,,土岐市,toki-shi,21212,"137.14444800,35.25147600 137.28042700,35.40348500"
21,,各務原市,kakamigaharashi,21213,"136.79212600,35.35656500 136.96289100,35.44675700"
21,,可児市,kani-shi,21214,"136.97803300,35.36501300 137.16073500,35.46440500"
21,,山県市,yamagatashi,21215,"136.66326600,35.48433900 136.82078300,35.71904800"
21,,瑞穂市,mizuhoshi,21216,"136.63246500,35.36644500 136.70637300,35.42873900"
21,,飛騨市,hidashi,21217,"136.95114900,36.18326900 137.53993400,36.46498200"
21,,本巣市,motosushi,21218,"136.51189200,35.41782600 136.69879600,35.80723200"
21,,郡上市,gujoushi,21219,"136.72664500,35.59820300 137.16742900,36.06766100"
21,,下呂市,geroshi,21220,"137.05003200,35.61978600 137.48443100,36.03741500"
21,,海津市,kaidushi,21221,"136.53603500,35.13372600 136.68309500,35.29097800"
21,,羽島郡岐南町,hashimagunginanchou,21302,"136.76309800,35.36989100 136.81976300,35.40011500"
21,,羽島郡笠松町,hashimagunkasamatsuchou,21303,"136.72807900,35.34452400 136.82094000,35.38304100"
21,,養老郡養老町,yourougunyourouchou,21341,"136.50696600,35.22786200 136.62531600,35.34407200"
21,,不破郡垂井町,fuwaguntaruichou,21361,"136.46374700,35.33287000 136.56313600,35.43788600"
21,,不破郡関ケ原町,fuwagunsekigaharachou,21362,"136.40285900,35.28741100 136.50900400,35.39542100"
21,,安八郡神戸町,ampachigungoudochou,21381,"136.58406400,35.38755700 136.64222400,35.45028100"
21,,安八郡輪之内町,ampachigunwanouchichou,21382,"136.60540000,35.25273600 136.67196500,35.31266000"
21,,安八郡安八町,ampachigunampachichou,21383,"136.63767300,35.30739200 136.68835400,35.38322400"
21,,揖斐郡揖斐川町,ibigunibigawachou,21401,"136.27615300,35.38869100 136.65368100,35.79538600"
21,,揖斐郡大野町,ibigunoonochou,21403,"136.59206000,35.40407300 136.66027900,35.51026700"
21,,揖斐郡池田町,ibigunikedachou,21404,"136.51644600,35.40448700 136.59871600,35.47274000"
21,,本巣郡北方町,motosugunkitagatachou,21421,"136.67676100,35.41154000 136.69900700,35.44913200"
21,,加茂郡坂祝町,kamogunsakahogichou,21501,"136.94853700,35.41411200 137.00720500,35.45279900"
21,,加茂郡富加町,kamoguntomikachou,21502,"136.94722500,35.46864500 137.01347900,35.51092400"
21,,加茂郡川辺町,kamogunkawabechou,21503,"137.03683500,35.46033400 137.13281200,35.55503400"
21,,加茂郡七宗町,kamogunhichisouchou,21504,"137.04408700,35.51648200 137.18491700,35.63334500"
21,,加茂郡八百津町,kamogunyaotsuchou,21505,"137.07573300,35.44457900 137.28710200,35.55474400"
21,,加茂郡白川町,kamogunshirakawachou,21506,"137.13690400,35.52702800 137.39901300,35.71078800"
21,,加茂郡東白川村,kamogunhigashishirakawamura,21507,"137.25696700,35.59753500 137.41279300,35.69630500"
21,,可児郡御嵩町,kanigummitakechou,21521,"137.06914400,35.39198100 137.20621100,35.47390500"
21,,大野郡白川村,oonogunshirakawamura,21604,"136.76512800,36.09305000 136.97568900,36.36752700"
22,11,静岡市葵区,shizuokashiaoiku,22101,"138.08293000,34.94945600 138.43701200,35.64599500"
22,11,静岡市駿河区,shizuokashisurugaku,22102,"138.29151100,34.89802500 138.47438100,35.00633800"
22,11,静岡市清水区,shizuokashishimizuku,22103,"138.39522400,34.96190800 138.63582700,35.20285600"
22,12,浜松市中区,hamamatsushinakaku,22131,"137.68066800,34.68021500 137.76125200,34.78324200"
22,12,浜松市東区,hamamatsushihigashiku,22132,"137.73243600,34.70580500 137.82161600,34.78681700"
22,12,浜松市西区,hamamatsushinishiku,22133,"137.56795000,34.67017400 137.71250700,34.78826000"
22,12,浜松市南区,hamamatsushiminamiku,22134,"137.67212700,34.64640500 137.80289900,34.72052400"
22,12,浜松市北区,hamamatsushikitaku,22135,"137.48703700,34.73627200 137.76212500,34.97203100"
22,12,浜松市浜北区,hamamatsushihamakitaku,22136,"137.73036700,34.77323000 137.82972200,34.89462200"
22,12,浜松市天竜区,hamamatsushitenryuuku,22137,"137.70033900,34.84015100 138.05877900,35.30441500"
22,,沼津市,numadushi,22203,"138.75270500,34.93891900 138.92393900,35.21933200"
22,,熱海市,atamishi,22205,"139.02810100,35.02474500 139.17632000,35.15082100"
22,,三島市,mishimashi,22206,"138.90423100,35.07534300 139.01389200,35.18983400"
22,,富士宮市,fujinomiyashi,22207,"138.51215700,35.15155500 138.74208600,35.44567800"
22,,伊東市,itoushi,22208,"139.03522200,34.85144100 139.14809700,35.03676000"
22,,島田市,shima-dashi,22209,"138.00986400,34.78554100 138.25159900,35.06429100"
22,,富士市,fuji-shi,22210,"138.55759400,35.11533200 138.81184600,35.35390600"
22,,磐田市,iwatashi,22211,"137.78763800,34.64541100 137.91248900,34.89130500"
22,,焼津市,yaidushi,22212,"138.23701800,34.76710100 138.34853600,34.92287200"
22,,掛川市,kakegawashi,22213,"137.93699300,34.64226100 138.10199000,34.92058400"
22,,藤枝市,fujie-dashi,22214,"138.15167700,34.81544900 138.32709600,35.01580100"
22,,御殿場市,gotembashi,22215,"138.73156100,35.21472900 138.99350600,35.36210200"
22,,袋井市,fukuroishi,22216,"137.85012200,34.66514500 138.00947700,34.82218700"
22,,下田市,shimo-dashi,22219,"138.84608200,34.57348100 138.99184300,34.77405800"
22,,裾野市,susonoshi,22220,"138.75060100,35.14842900 139.00167200,35.33178800"
22,,湖西市,kosaishi,22221,"137.47412900,34.67391300 137.59876900,34.78686000"
22,,伊豆市,izushi,22222,"138.75278000,34.82655100 139.06902100,35.01612700"
22,,御前崎市,omaezakishi,22223,"138.07840500,34.59454600 138.23534600,34.70054600"
22,,菊川市,kikugawashi,22224,"138.04380200,34.65785800 138.14575400,34.81319600"
22,,伊豆の国市,izunokunishi,22225,"138.90286400,34.98914100 139.05142400,35.08275000"
22,,牧之原市,makinoharashi,22226,"138.13177900,34.61869000 138.25152900,34.80178300"
22,,賀茂郡東伊豆町,kamogunhigashiizuchou,22301,"138.96108800,34.76421600 139.08276900,34.88361600"
22,,賀茂郡河津町,kamogunkawaduchou,22302,"138.87577100,34.71636600 139.02586000,34.84166700"
22,,賀茂郡南伊豆町,kamogumminamiizuchou,22304,"138.73907500,34.60086800 138.90469500,34.71626100"
22,,賀茂郡松崎町,kamogummatsuzakichou,22305,"138.73899300,34.70030300 138.89704600,34.80204400"
22,,賀茂郡西伊豆町,kamogunnishiizuchou,22306,"138.75120900,34.76298900 138.89288200,34.88304300"
22,,田方郡函南町,tagatagunkannamichou,22325,"138.91292300,35.06080800 139.04465700,35.18227300"
22,,駿東郡清水町,suntougunshimizuchou,22341,"138.88390700,35.07678900 138.91576500,35.11997800"
22,,駿東郡長泉町,suntougunnagaizumichou,22342,"138.81145300,35.11312200 138.91131800,35.22128500"
22,,駿東郡小山町,suntougunoyamachou,22344,"138.72958300,35.28494400 139.01908700,35.40507900"
22,,榛原郡吉田町,haibaragunyoshidachou,22424,"138.22357200,34.74041700 138.29486800,34.80261500"
22,,榛原郡川根本町,haibaragunkawanehonchou,22429,"137.99839100,34.97232200 138.23985300,35.34740900"
22,,周智郡森町,shuuchigummorimachi,22461,"137.87141400,34.78405700 138.04426100,34.97572900"
23,,あま市,ama-shi,23237,"136.76112300,35.14752600 136.84782800,35.21755600"
23,,みよし市,miyo-shishi,23236,"137.04493300,35.05494600 137.13001900,35.14489400"
23,,一宮市,ichinomiyashi,23203,"136.70430600,35.25009700 136.87722400,35.37010000"
23,,丹羽郡大口町,niwagunooguchichou,23361,"136.88243200,35.30490700 136.94172700,35.36139200"
23,,丹羽郡扶桑町,niwagunfusouchou,23362,"136.89165600,35.34107700 136.93971000,35.37868700"
23,,刈谷市,kari-yashi,23210,"136.97879300,34.94740300 137.06908000,35.06908100"
23,,北名古屋市,kitanagoyashi,23234,"136.83904200,35.22515000 136.90441400,35.26661300"
23,,北設楽郡東栄町,kitashitaraguntoueichou,23562,"137.60560100,35.01474100 137.77829300,35.14671400"
23,,北設楽郡設楽町,kitashitaragunshitarachou,23561,"137.42894400,35.01623500 137.67843200,35.21754600"
23,,北設楽郡豊根村,kitashitaraguntoyonemura,23563,"137.65233900,35.09425300 137.83786500,35.23537100"
23,,半田市,han-dashi,23205,"136.86534800,34.86273300 136.97724500,34.94204700"
23,13,名古屋市中区,nagoyashinakaku,23106,"136.89194200,35.14216100 136.92979500,35.18750800"
23,13,名古屋市中川区,nagoyashinakagawaku,23110,"136.79721600,35.11003400 136.89852000,35.16833900"
23,13,名古屋市中村区,nagoyashinakamuraku,23105,"136.82910800,35.14506700 136.89302600,35.19166400"
23,13,名古屋市北区,nagoyashikitaku,23103,"136.89235300,35.18520400 136.94393400,35.24362800"
23,13,名古屋市千種区,nagoyashichikusaku,23101,"136.92023800,35.14748200 136.99241500,35.19353300"
23,13,名古屋市南区,nagoyashiminamiku,23112,"136.90030700,35.06860400 136.95008800,35.11817200"
23,13,名古屋市名東区,nagoyashimeitouku,23115,"136.97792900,35.13622400 137.02764100,35.19733900"
23,13,名古屋市天白区,nagoyashitempakuku,23116,"136.94826000,35.09938400 137.02040500,35.15261300"
23,13,名古屋市守山区,nagoyashimoriyamaku,23113,"136.92610800,35.19006600 137.06092800,35.26045300"
23,13,名古屋市昭和区,nagoyashishouwaku,23107,"136.91019400,35.13560800 136.97287200,35.15979400"
23,13,名古屋市東区,nagoyashihigashiku,23102,"136.90708500,35.16940800 136.96582300,35.19931400"
23,13,名古屋市港区,nagoyashiminatoku,23111,"136.79180800,35.03387300 136.91212600,35.12724500"
23,13,名古屋市熱田区,nagoyashiatsutaku,23109,"136.88283600,35.11171600 136.91751100,35.14382700"
23,13,名古屋市瑞穂区,nagoyashimizuhoku,23108,"136.91156100,35.10850200 136.96208400,35.14054000"
23,13,名古屋市緑区,nagoyashimidoriku,23114,"136.90575800,35.03946100 137.02351600,35.10971900"
23,13,名古屋市西区,nagoyashinishiku,23104,"136.85587300,35.17091100 136.90801700,35.23473800"
23,,大府市,oobushi,23223,"136.91460900,34.97597700 137.00162800,35.05354200"
23,,安城市,anjoushi,23212,"137.00973300,34.88798000 137.12645500,35.01116000"
23,,小牧市,koma-kishi,23219,"136.88061800,35.25540000 137.04572200,35.33893100"
23,,尾張旭市,owariasahishi,23226,"137.00124300,35.19112800 137.06826900,35.24660600"
23,,岡崎市,okazakishi,23202,"137.10270500,34.86081400 137.42111800,35.04152100"
23,,岩倉市,iwakurashi,23228,"136.84315100,35.25815700 136.88557600,35.30221300"
23,,常滑市,tokonameshi,23216,"136.79851600,34.81252500 136.89257600,34.94256500"
23,,弥富市,yatomishi,23235,"136.70072200,35.01252400 136.80683800,35.13255000"
23,,愛知郡東郷町,aichiguntougouchou,23302,"137.01980400,35.06804400 137.08925000,35.12535100"
23,,愛西市,aisaishi,23232,"136.67102300,35.11615700 136.77370100,35.23599900"
23,,新城市,shinshiroshi,23221,"137.38453000,34.82668900 137.70828700,35.07353500"
23,,日進市,nisshinshi,23230,"137.00007800,35.10757800 137.09879000,35.16903800"
23,,春日井市,kasugaishi,23206,"136.92478100,35.21617400 137.09756400,35.33955200"
23,,東海市,toukaishi,23222,"136.85198400,34.96953200 136.94046100,35.06889800"
23,,江南市,kounanshi,23217,"136.83219200,35.29896300 136.89960000,35.37863800"
23,,津島市,tsushimashi,23208,"136.70711800,35.13280700 136.78688500,35.20000100"
23,,海部郡大治町,amagunooharuchou,23424,"136.80718800,35.15738500 136.84119300,35.19085200"
23,,海部郡蟹江町,amagunkaniechou,23425,"136.76397500,35.09789300 136.80271100,35.15750000"
23,,海部郡飛島村,amaguntobishimamura,23427,"136.75833700,34.99572000 136.83895600,35.09799000"
23,,清須市,kiyosushi,23233,"136.82268900,35.18052500 136.87926900,35.25173600"
23,,瀬戸市,se-toshi,23204,"137.04841200,35.17853900 137.18945500,35.30172000"
23,,犬山市,inuyamashi,23215,"136.91691900,35.31336000 137.04998200,35.42482100"
23,,田原市,taharashi,23231,"137.01518000,34.57808500 137.34246400,34.73094700"
23,,知多市,chitashi,23224,"136.81100500,34.93189800 136.91696200,35.01104000"
23,,知多郡南知多町,chitagumminamichitachou,23445,"136.85159200,34.65658300 137.01346700,34.76645500"
23,,知多郡東浦町,chitagunhigashiurachou,23442,"136.91408800,34.93192900 136.98298700,35.00336500"
23,,知多郡武豊町,chitaguntaketoyochou,23447,"136.87577100,34.81110500 136.94071400,34.87835400"
23,,知多郡美浜町,chitagummihamachou,23446,"136.84024100,34.72655300 136.94194900,34.81569100"
23,,知多郡阿久比町,chitagunaguichou,23441,"136.87728300,34.91023200 136.94422200,34.96386500"
23,,知立市,chiryuushi,23225,"137.01638000,34.97907000 137.08620800,35.02176000"
23,,碧南市,hekinanshi,23209,"136.94340300,34.81861200 137.04185800,34.93747900"
23,,稲沢市,inazawashi,23220,"136.67915200,35.19370700 136.83897600,35.27684700"
23,,蒲郡市,gamagoorishi,23214,"137.16415400,34.76490600 137.30150700,34.87032400"
23,,西尾市,nishi-oshi,23213,"136.97516500,34.71360900 137.17201900,34.91375500"
23,,西春日井郡豊山町,nishikasugaiguntoyoyamachou,23342,"136.90155200,35.23607800 136.93201100,35.26532900"
23,,豊川市,toyokawashi,23207,"137.25602400,34.78381800 137.46125300,34.90979200"
23,,豊明市,toyoakeshi,23229,"136.97231100,35.02707900 137.04331200,35.09543200"
23,,豊橋市,toyohashishi,23201,"137.30463100,34.64750200 137.50140800,34.86138500"
23,,豊田市,toyotashi,23211,"137.04001900,34.99054400 137.58172500,35.29125100"
23,,長久手市,nagakuteshi,23238,"137.01775400,35.15483300 137.09776400,35.19599500"
23,,額田郡幸田町,nukatagunkoutachou,23501,"137.10083400,34.81520500 137.21193200,34.90956100"
23,,高浜市,takahamashi,23227,"136.97609300,34.90692600 137.02462900,34.95768400"
24,,津市,tsushi,24201,"136.15958700,34.44726600 136.57049100,34.84435700"
24,,四日市市,yokkaichishi,24202,"136.41326500,34.90066500 136.67770300,35.07192200"
24,,伊勢市,iseshi,24203,"136.63312100,34.38475700 136.81770800,34.56653300"
24,,松阪市,matsusakashi,24204,"136.06901600,34.31327800 136.61668300,34.65150300"
24,,桑名市,kuwa-nashi,24205,"136.57260500,35.02061300 136.75526400,35.18094000"
24,,鈴鹿市,suzu-kashi,24207,"136.39526200,34.79869900 136.64256600,34.98833300"
24,,名張市,nabarishi,24208,"136.03907100,34.54579700 136.19485700,34.68751100"
24,,尾鷲市,owaseshi,24209,"136.08890500,33.94718400 136.30446800,34.11950300"
24,,亀山市,kameyamashi,24210,"136.26674000,34.80207800 136.49635400,34.95310000"
24,,鳥羽市,tobashi,24211,"136.78148300,34.37555300 136.98775600,34.55258400"
24,,熊野市,kumanoshi,24212,"135.85286700,33.78025600 136.23209900,34.04077200"
24,,いなべ市,inabeshi,24214,"136.40862800,35.06397200 136.59487800,35.25768900"
24,,志摩市,shimashi,24215,"136.70164500,34.22909300 136.90902800,34.42446900"
24,,伊賀市,igashi,24216,"136.01988500,34.55757700 136.34232400,34.90200000"
24,,桑名郡木曽岬町,kuwanagunkisosakichou,24303,"136.71237700,35.02075000 136.77413600,35.10538100"
24,,員弁郡東員町,inabeguntouinchou,24324,"136.56177100,35.04901200 136.62057700,35.11645500"
24,,三重郡菰野町,miegunkomonochou,24341,"136.41593100,34.99084600 136.55909900,35.09296800"
24,,三重郡朝日町,miegunasahichou,24343,"136.64056100,35.02486000 136.68600700,35.04757700"
24,,三重郡川越町,miegunkawagoechou,24344,"136.65372600,35.00387700 136.69999100,35.03924500"
24,,多気郡多気町,takiguntakichou,24441,"136.39987500,34.41533600 136.60200700,34.52359100"
24,,多気郡明和町,takigummeiwachou,24442,"136.58757700,34.50349600 136.66144300,34.60075800"
24,,多気郡大台町,takigunoodaichou,24443,"136.09264500,34.16470400 136.55289900,34.45959100"
24,,度会郡玉城町,wataraiguntamakichou,24461,"136.57729500,34.44624400 136.67054100,34.52163500"
24,,度会郡度会町,wataraigunwataraichou,24470,"136.51227900,34.31664600 136.65242200,34.45901000"
24,,度会郡大紀町,wataraiguntaikichou,24471,"136.26403500,34.18357400 136.53508800,34.43519000"
24,,度会郡南伊勢町,wataraigumminamiisechou,24472,"136.41652100,34.21902900 136.75605900,34.39858500"
24,,北牟婁郡紀北町,kitamurogunkihokuchou,24543,"136.09944300,34.08571100 136.38102400,34.27435900"
24,,南牟婁郡御浜町,minamimurogummihamachou,24561,"135.93587500,33.77266800 136.06739900,33.89452300"
24,,南牟婁郡紀宝町,minamimurogunkihouchou,24562,"135.90171600,33.72263600 136.03176100,33.83020800"
25,,大津市,ootsushi,25201,"135.81469500,34.87007500 136.04534500,35.28469000"
25,,彦根市,hikoneshi,25202,"136.08360000,35.18957200 136.35210800,35.35596000"
25,,長浜市,nagahamashi,25203,"136.09158400,35.33863700 136.36299200,35.70357900"
25,,近江八幡市,oumihachimanshi,25204,"135.99525900,35.07425100 136.18318200,35.26077000"
25,,草津市,kusatsushi,25206,"135.88775100,34.97130000 135.99927000,35.08815500"
25,,守山市,moriyamashi,25207,"135.92314400,35.03681000 136.01551200,35.14718900"
25,,栗東市,ritto-ushi,25208,"135.95844600,34.93983700 136.06108100,35.05090500"
25,,甲賀市,ko-kashi,25209,"135.94104400,34.79062400 136.42131300,35.03105900"
25,,野洲市,yasushi,25210,"135.95886500,35.02587700 136.08031400,35.19010000"
25,,湖南市,konanshi,25211,"136.03617300,34.94660000 136.14198000,35.05720900"
25,,高島市,takashimashi,25212,"135.76377500,35.23118500 136.15281800,35.54065300"
25,,東近江市,higashioumishi,25213,"136.08505400,35.01376400 136.45496000,35.25168600"
25,,米原市,maibarashi,25214,"136.20975800,35.27407800 136.44464700,35.55970500"
25,,蒲生郡日野町,gamougunhinochou,25383,"136.18020100,34.95644100 136.34536800,35.06928600"
25,,蒲生郡竜王町,gamougunryuuouchou,25384,"136.07299800,35.01930700 136.16222900,35.09726700"
25,,愛知郡愛荘町,echigunaishouchou,25425,"136.19176100,35.13689000 136.33599100,35.19916900"
25,,犬上郡豊郷町,inukamiguntoyosatochou,25441,"136.21359100,35.17621500 136.25703100,35.21808200"
25,,犬上郡甲良町,inukamigunkourachou,25442,"136.23743300,35.17962400 136.29069500,35.23005600"
25,,犬上郡多賀町,inukamiguntagachou,25443,"136.25777900,35.13133900 136.41791400,35.28734100"
26,14,京都市北区,kyoutoshikitaku,26101,"135.64715600,35.02225600 135.77284800,35.17149200"
26,14,京都市上京区,kyoutoshikamigyouku,26102,"135.73267400,35.01465200 135.77166200,35.03936300"
26,14,京都市左京区,kyoutoshisakyouku,26103,"135.72574300,35.00632900 135.86068700,35.32118700"
26,14,京都市中京区,kyoutoshinakagyouku,26104,"135.72405900,34.99620700 135.77184100,35.02251100"
26,14,京都市東山区,kyoutoshihigashiyamaku,26105,"135.76471500,34.96996500 135.79142100,35.01083800"
26,14,京都市下京区,kyoutoshishimogyouku,26106,"135.72710400,34.98167400 135.77154300,35.00447100"
26,14,京都市南区,kyoutoshiminamiku,26107,"135.70483200,34.94231100 135.76796700,34.98596800"
26,14,京都市右京区,kyoutoshiukyouku,26108,"135.55899000,34.97953500 135.77525300,35.26772200"
26,14,京都市伏見区,kyoutoshifushimiku,26109,"135.70291300,34.87485600 135.87877400,34.97666300"
26,14,京都市山科区,kyoutoshiyamashinaku,26110,"135.78653300,34.95020100 135.86382100,35.01668500"
26,14,京都市西京区,kyoutoshinishikyouku,26111,"135.59951800,34.92741000 135.72205000,35.03058800"
26,,福知山市,fukuchiyamashi,26201,"134.91691700,35.16078100 135.32509200,35.46974000"
26,,舞鶴市,maidurushi,26202,"135.15929300,35.37993800 135.48679900,35.71351300"
26,,綾部市,ayabeshi,26203,"135.17284000,35.26397800 135.53488600,35.45460300"
26,,宇治市,ujishi,26204,"135.75979500,34.85786800 135.87982800,34.95740800"
26,,宮津市,miyadushi,26205,"135.12381200,35.45535000 135.28819000,35.69468800"
26,,亀岡市,kameokashi,26206,"135.37772000,34.91527900 135.64676700,35.10131300"
26,,城陽市,jouyoushi,26207,"135.75039000,34.82060300 135.84796800,34.87015000"
26,,向日市,mukoushi,26208,"135.68290200,34.92902100 135.71831400,34.96955400"
26,,長岡京市,nagaokakyoushi,26209,"135.64306000,34.90205300 135.71687900,34.94669700"
26,,八幡市,yawatashi,26210,"135.67943300,34.82245100 135.75327900,34.89944400"
26,,京田辺市,kyoutanabeshi,26211,"135.71882800,34.75175100 135.80315700,34.85403000"
26,,京丹後市,kyoutangoshi,26212,"134.85369700,35.51184600 135.23279900,35.77932000"
26,,南丹市,nantanshi,26213,"135.36805500,35.02462600 135.79514600,35.37783000"
26,,木津川市,kidugawashi,26214,"135.77402100,34.70598700 135.92222700,34.80344700"
26,,乙訓郡大山崎町,otokunigunooyamazakichou,26303,"135.66713500,34.88787400 135.70628900,34.91354600"
26,,久世郡久御山町,kusegunkumiyamachou,26322,"135.71310200,34.85804600 135.83383800,34.91165600"
26,,綴喜郡井手町,tsudukigunidechou,26343,"135.79216500,34.79083300 135.87726200,34.82637000"
26,,綴喜郡宇治田原町,tsudukigunujitawarachou,26344,"135.82925800,34.81359700 135.94702100,34.89357500"
26,,相楽郡笠置町,sourakugunkasagichou,26364,"135.90286500,34.73741700 135.97868100,34.79794600"
26,,相楽郡和束町,sourakugunwadukachou,26365,"135.86025900,34.76331100 136.02762500,34.85494300"
26,,相楽郡精華町,sourakugunseikachou,26366,"135.73584500,34.72295500 135.80601300,34.79083300"
26,,相楽郡南山城村,sourakugumminamiyamashiromura,26367,"135.95149200,34.70623100 136.05408700,34.82566000"
26,,船井郡京丹波町,funaigunkyoutambachou,26407,"135.27851700,35.09677100 135.50276200,35.34868700"
26,,与謝郡伊根町,yosaguninechou,26463,"135.18876600,35.65969900 135.30866600,35.76965200"
26,,与謝郡与謝野町,yosagunyosanochou,26465,"135.03231400,35.44276200 135.18228700,35.60728300"
27,15,大阪市都島区,oosakashimiyakojimaku,27102,"135.51430300,34.69100700 135.54062900,34.73387000"
27,15,大阪市福島区,oosakashifukushimaku,27103,"135.46210300,34.68063900 135.49120200,34.70681900"
27,15,大阪市此花区,oosakashikonohanaku,27104,"135.37288800,34.64140900 135.47212400,34.69970800"
27,15,大阪市西区,oosakashinishiku,27106,"135.46204300,34.66686000 135.49804300,34.69281600"
27,15,大阪市港区,oosakashiminatoku,27107,"135.42530100,34.64273200 135.47465900,34.67756300"
27,15,大阪市大正区,oosakashitaishouku,27108,"135.44122000,34.62467900 135.48206400,34.66805000"
27,15,大阪市天王寺区,oosakashitennoujiku,27109,"135.50624200,34.64581000 135.53323600,34.67584000"
27,15,大阪市浪速区,oosakashinaniwaku,27111,"135.48057900,34.64873100 135.51092000,34.66998100"
27,15,大阪市西淀川区,oosakashinishiyodogawaku,27113,"135.40586400,34.68317600 135.47387400,34.72917300"
27,15,大阪市東淀川区,oosakashihigashiyodogawaku,27114,"135.50184000,34.71997500 135.56013800,34.76875300"
27,15,大阪市東成区,oosakashihigashinariku,27115,"135.53028700,34.66432900 135.56333200,34.68372400"
27,15,大阪市生野区,oosakashiikunoku,27116,"135.52410700,34.63301800 135.56400000,34.66565800"
27,15,大阪市旭区,oosakashiasahiku,27117,"135.52519600,34.71134000 135.56762100,34.74642700"
27,15,大阪市城東区,oosakashijoutouku,27118,"135.53392900,34.67827500 135.56719000,34.71547000"
27,15,大阪市阿倍野区,oosakashiabenoku,27119,"135.49565600,34.61629800 135.52897500,34.64838900"
27,15,大阪市住吉区,oosakashisumiyoshiku,27120,"135.48710600,34.58614500 135.52376000,34.62478500"
27,15,大阪市東住吉区,oosakashihigashisumiyoshiku,27121,"135.51370800,34.58913800 135.54762100,34.64451500"
27,15,大阪市西成区,oosakashinishinariku,27122,"135.47360400,34.62182200 135.50868500,34.65735800"
27,15,大阪市淀川区,oosakashiyodogawaku,27123,"135.44552100,34.70670500 135.50665700,34.75126800"
27,15,大阪市鶴見区,oosakashitsurumiku,27124,"135.55906600,34.68699900 135.59917200,34.72337300"
